INFO 2024-10-29 13:22:07,677 model 7792 18960 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,677 model 7792 18960 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,677 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,721 model 7792 5144 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,721 model 7792 5144 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,721 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,777 model 7792 18988 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:07,777 model 7792 18988 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:07,777 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,784 model 7792 25688 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,787 model 7792 25688 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,788 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,972 model 7792 20568 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:07,974 model 7792 20568 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:07,975 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,110 model 7792 18960 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:08,110 model 7792 18960 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:08,110 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,265 model 7792 27824 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:08,267 model 7792 27824 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:08,268 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,561 model 7792 5144 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:08,563 model 7792 5144 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:08,563 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,676 model 7792 18988 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:08,677 model 7792 18988 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:08,678 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,744 model 7792 18960 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:08,747 model 7792 18960 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:08,747 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,751 model 7792 25688 Score matemático calculado: 0.001095118898623279
INFO 2024-10-29 13:22:08,753 model 7792 25688 No se detectó contenido matemático. Score: 0.001095118898623279
INFO 2024-10-29 13:22:08,753 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:08,787 model 7792 20568 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:08,789 model 7792 20568 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:08,790 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,011 model 7792 5144 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:09,013 model 7792 5144 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:09,013 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,106 model 7792 27824 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:09,108 model 7792 27824 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:09,108 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,449 model 7792 5144 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:09,451 model 7792 5144 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:09,452 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,494 model 7792 18988 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:09,498 model 7792 18988 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:09,499 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,549 model 7792 18960 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:09,552 model 7792 18960 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:09,552 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,629 model 7792 25688 Score matemático calculado: 0.0010852713178294573
INFO 2024-10-29 13:22:09,631 model 7792 25688 No se detectó contenido matemático. Score: 0.0010852713178294573
INFO 2024-10-29 13:22:09,631 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,644 model 7792 20568 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:09,644 model 7792 20568 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:09,644 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,897 model 7792 5144 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:09,897 model 7792 5144 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:09,897 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:09,944 model 7792 27824 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:09,944 model 7792 27824 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:09,944 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,300 model 7792 18988 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:10,303 model 7792 18988 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:10,303 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,344 model 7792 5144 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:10,345 model 7792 5144 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:10,345 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,388 model 7792 18960 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:10,390 model 7792 18960 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:10,390 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,454 model 7792 20568 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:10,456 model 7792 20568 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:10,456 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,461 model 7792 25688 Score matemático calculado: 0.0011111111111111111
INFO 2024-10-29 13:22:10,464 model 7792 25688 No se detectó contenido matemático. Score: 0.0011111111111111111
INFO 2024-10-29 13:22:10,465 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,680 model 7792 27824 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:10,682 model 7792 27824 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:10,682 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:10,701 model 7792 18988 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:10,703 model 7792 18988 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:10,703 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,050 model 7792 5144 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:11,052 model 7792 5144 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:11,053 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,075 model 7792 27824 Score matemático calculado: 0.0007687576875768758
